Domain_score,DomainToolRegistrars,knujon,DomainNameEntropy,registrar_prices,ttlRisk,spamhausTld,domain_age,AlexaLevSim,Label
6.222222222,0.6,0.6,0.098373105,0.6,0.7,0.002484472,0.5,0.5,phishtank
6.444444444,0.6,0.6,0.246707853,0.6,0.7,0.288198758,0.5,0.583333333,phishtank
5.666666667,0.097315436,0.272452069,0.054046609,0,0.6,0.060869565,0.5,0.611111111,phishtank
5.666666667,0.097315436,0.272452069,0.054046609,0,0.6,0.060869565,0.5,0.611111111,phishtank
5.111111111,0.6,0.6,0.04604834,0.6,0.3,0.034782609,0.5,0.647058824,phishtank
5.666666667,0.6,0.6,0.067680131,0.6,0.7,0.023602484,0.5,0.714285714,phishtank
5.888888889,0.6,0.6,0.052794843,0.6,0.7,0.009937888,0.5,1,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
6.222222222,0.6,0.6,0.036395684,0.6,0.7,0.6,0.5,0.6875,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
6.777777778,0.6,0.6,0.677666176,0.6,0.7,0.6,0.5,0.307692308,phishtank
5.888888889,0.097315436,0.272452069,0.076041233,0,0.7,0.060869565,0.5,0.578947368,phishtank
5.888888889,0.097315436,0.272452069,0.076041233,0,0.7,0.060869565,0.5,0.578947368,phishtank
5.888888889,0.097315436,0.272452069,0.076041233,0,0.7,0.060869565,0.5,0.578947368,phishtank
6,0.6,0.049445005,0.080241379,0.78538648,0.7,0.02484472,0.5,0.52173913,phishtank
5.666666667,0.161073826,0.031281534,0.044292388,0.122601732,0.7,0.060869565,0.5,0.705882353,phishtank
5.666666667,0.161073826,0.031281534,0.044292388,0.122601732,0.7,0.060869565,0.5,0.705882353,phishtank
6.111111111,0.6,0.6,0.122595224,0.6,0.7,0.060869565,0.5,0.714285714,phishtank
5.444444444,0.6,0.6,0.200575208,0.6,0.6,0.060869565,0.5,0,phishtank
5.444444444,0.6,0.6,0.200575208,0.6,0.6,0.060869565,0.5,0,phishtank
6.222222222,0.6,0.6,0.054808753,0.6,0.7,0.6,0.5,0.666666667,phishtank
6.222222222,0.6,0.6,0.054808753,0.6,0.7,0.6,0.5,0.666666667,phishtank
6.222222222,0.6,0.6,0.054808753,0.6,0.7,0.6,0.5,0.666666667,phishtank
5.222222222,0.097315436,0.272452069,0.044500955,0,0.6,0.01863354,0.5,0.470588235,phishtank
5.222222222,0.097315436,0.272452069,0.044500955,0,0.6,0.01863354,0.5,0.470588235,phishtank
5.222222222,0.097315436,0.272452069,0.044500955,0,0.6,0.01863354,0.5,0.470588235,phishtank
5.333333333,0.6,0.6,0.062673408,0.6,0.3,0.060869565,0.5,0.6,phishtank
6.333333333,0.6,0.6,0.03640326,0.6,0.7,0.6,0.5,0.789473684,phishtank
6.444444444,0.6,0.6,0.566700269,0.6,0.7,0.034782609,0.5,0.727272727,phishtank
5.888888889,0.097315436,0.272452069,0.055536241,0,0.7,0.093167702,0.5,0.464285714,phishtank
6.666666667,0.6,0.6,0.227527532,0.6,0.7,0.313043478,0.5,0.5,phishtank
6.666666667,0.6,0.6,0.227527532,0.6,0.7,0.313043478,0.5,0.5,phishtank
6.666666667,0.6,0.6,0.32786629,0.6,0.7,0.395031056,0.5,0.555555556,phishtank
6.111111111,0.6,0.6,0.075209884,0.6,0.7,0.060869565,0.5,0.714285714,phishtank
5.666666667,0.097315436,0.272452069,0.042418371,0,0.7,0.060869565,0.5,0.583333333,phishtank
5.666666667,0.6,0.6,0.062673408,0.6,0.6,0.060869565,0.5,0.6,phishtank
5.555555556,0.6,0.39556004,0.05671564,0.415891539,0.7,0.060869565,0.5,0.647058824,phishtank
5.333333333,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211,phishtank
5.666666667,0.6,0.6,0.062673408,0.6,0.6,0.060869565,0.5,0.6,phishtank
5.666666667,0.6,0.6,0.062673408,0.6,0.6,0.060869565,0.5,0.6,phishtank
5.666666667,0.6,0.6,0.062673408,0.6,0.6,0.060869565,0.5,0.6,phishtank
6,0.097315436,0.272452069,0.097905966,0,0.7,0.060869565,0.5,0.608695652,phishtank
6,0.097315436,0.272452069,0.097905966,0,0.7,0.060869565,0.5,0.608695652,phishtank
6.777777778,0.6,0.6,0.238057358,0.6,0.5,0.060869565,0.5,0.818181818,phishtank
6,0.097315436,0.272452069,0.05851708,0,0.7,0.060869565,0.5,0.705882353,phishtank
6,0.097315436,0.272452069,0.05851708,0,0.7,0.060869565,0.5,0.705882353,phishtank
6.333333333,0.6,0.6,0.065291178,0.6,0.7,0.6,0.5,0.666666667,phishtank
5.888888889,0.6,0.744702321,0.076625628,0.6,0.7,0.060869565,0.5,0.55,phishtank
5.888888889,0.6,0.744702321,0.076625628,0.6,0.7,0.060869565,0.5,0.55,phishtank
5.555555556,0.6,0.39556004,0.0576546,0.415891539,0.7,0.060869565,0.5,0.666666667,phishtank
5.555555556,0.6,0.39556004,0.051567418,0.415891539,0.7,0.060869565,0.5,0.714285714,phishtank
10,0.6,0.6,0.040811395,0.6,0.6,0.058385093,0.5,0.518518519,phishtank
10,0.6,0.6,0.040811395,0.6,0.6,0.058385093,0.5,0.518518519,phishtank
6.555555556,0.6,0.6,0.11880226,0.6,0.7,0.6,0.5,0.727272727,phishtank
6.555555556,0.6,0.6,0.11880226,0.6,0.7,0.6,0.5,0.727272727,phishtank
6.222222222,0.6,0.6,0.058961457,0.6,0.6,0.6,0.5,0.666666667,phishtank
5.444444444,0.6,0.162462159,0.536221154,0.596933601,0.7,0.060869565,0.5,0,phishtank
5.444444444,0.6,0.162462159,0.536221154,0.596933601,0.7,0.060869565,0.5,0,phishtank
5.666666667,0.097315436,0.272452069,0.033427367,0,0.6,0.060869565,0.5,0.6875,phishtank
5.666666667,0.097315436,0.272452069,0.033427367,0,0.6,0.060869565,0.5,0.6875,phishtank
5.444444444,0.6,0.162462159,0.536221154,0.596933601,0.7,0.060869565,0.5,0,phishtank
5.888888889,0.097315436,0.272452069,0.085788615,0,0.6,0.060869565,0.5,0.636363636,phishtank
5.888888889,0.097315436,0.272452069,0.085788615,0,0.6,0.060869565,0.5,0.636363636,phishtank
5.555555556,0.6,0.6,0.045925189,0.6,0.7,0.060869565,0.5,0.488888889,phishtank
5.555555556,0.6,0.6,0.045925189,0.6,0.7,0.060869565,0.5,0.488888889,phishtank
5.888888889,0.097315436,0.272452069,0.061046846,0,0.7,0.060869565,0.5,0.666666667,phishtank
5.888888889,0.097315436,0.272452069,0.061046846,0,0.7,0.060869565,0.5,0.666666667,phishtank
5.666666667,0.6,0.6,0.261857467,0.6,0.3,0.029813665,0.5,0.666666667,phishtank
5.111111111,0.6,0.6,0.060742548,0.6,0.3,0.029813665,0.5,0.555555556,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
5.333333333,0.3098434,0.066599395,0.068492955,0.6,0.7,0.060869565,0.5,0.541666667,phishtank
5.888888889,0.097315436,0.272452069,0.040417838,0,0.7,0.060869565,0.5,0.705882353,phishtank
5.555555556,0.6,0.6,0.055534664,0.6,0.5,0.060869565,0.5,0.785714286,phishtank
5.555555556,0.097315436,0.272452069,0.064250725,0,0.5,0.060869565,0.5,0.5625,phishtank
5.555555556,0.097315436,0.272452069,0.064250725,0,0.5,0.060869565,0.5,0.5625,phishtank
5.444444444,0.6,0.162462159,0.536221154,0.596933601,0.7,0.060869565,0.5,0,phishtank
5.444444444,0.6,0.162462159,0.536221154,0.596933601,0.7,0.060869565,0.5,0,phishtank
5.444444444,0.6,0.6,0.039685641,0.6,0.7,0.028571429,0.5,0.631578947,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
6.333333333,0.6,0.6,0.551278157,0.6,0.7,0.01863354,0.5,0.733333333,phishtank
5.888888889,0.097315436,0.272452069,0.04374299,0,0.7,0.060869565,0.5,0.666666667,phishtank
5.888888889,0.097315436,0.272452069,0.04374299,0,0.7,0.060869565,0.5,0.666666667,phishtank
6.333333333,0.6,0.448032291,0.21408219,0.6,0.7,0.060869565,0.5,0.777777778,phishtank
5.222222222,0.3098434,0.066599395,0.03786452,0.6,0.7,0.060869565,0.5,0.692307692,phishtank
5.222222222,0.3098434,0.066599395,0.03786452,0.6,0.7,0.060869565,0.5,0.692307692,phishtank
6.333333333,0.6,0.6,0.065291178,0.6,0.7,0.6,0.5,0.666666667,phishtank
6,0.097315436,0.272452069,0.097905966,0,0.7,0.060869565,0.5,0.608695652,phishtank
6,0.097315436,0.272452069,0.097905966,0,0.7,0.060869565,0.5,0.608695652,phishtank
6.222222222,0.6,0.6,0.056173294,0.6,0.5,0.060869565,0.5,0.818181818,phishtank
6.222222222,0.6,0.6,0.056173294,0.6,0.5,0.060869565,0.5,0.818181818,phishtank
5.888888889,0.6,0.6,0.056434729,0.6,0.7,0.032298137,0.5,0.8,phishtank
5.888888889,0.6,0.6,0.056434729,0.6,0.7,0.032298137,0.5,0.8,phishtank
5.333333333,0.097315436,0.272452069,0.036103934,0,0.6,0.014906832,0.5,0.615384615,phishtank
5.333333333,0.097315436,0.272452069,0.036103934,0,0.6,0.014906832,0.5,0.615384615,phishtank
5.888888889,0.6,0.6,0.04602857,0.6,0.7,0.032298137,0.5,0.8,phishtank
5.888888889,0.6,0.6,0.04602857,0.6,0.7,0.032298137,0.5,0.8,phishtank
5.777777778,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947,phishtank
6.222222222,0.097315436,0.272452069,0.212216849,0,0.6,0.060869565,0.5,0.666666667,phishtank
5.888888889,0.097315436,0.272452069,0.049402792,0,0.7,0.093167702,0.5,0.588235294,phishtank
6.111111111,0.6,0.6,0.079624035,0.6,0.5,0.6,0.5,0.555555556,phishtank
6.333333333,0.6,0.6,0.094040352,0.6,0.7,0.336645963,0.5,0.5,phishtank
6.222222222,0.6,0.049445005,0.136105651,0.78538648,0.7,0.062111801,0.5,0.555555556,phishtank
6.222222222,0.097315436,0.272452069,0.212216849,0,0.6,0.060869565,0.5,0.666666667,phishtank
6.444444444,0.6,0.6,0.085732307,0.6,0.6,0.6,0.5,0.7,phishtank
5.888888889,0.6,0.6,0.032779482,0.6,0.5,0,0.5,0.666666667,phishtank
6,0.6,0.6,0.069167895,0.6,0.7,0.060869565,0.5,0.619047619,phishtank
5.333333333,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211,phishtank
6.4,1.326621924,0.413723512,0.105245426,0.6,0.6,0.060869565,0.5,0.75,phishtank
4.888888889,0.6,0.6,0.053808378,0.6,0.6,0.003726708,0.5,0.318181818,phishtank
5.333333333,0.3098434,0.066599395,0.107429292,0.6,0.7,0.060869565,0.5,0.40625,phishtank
6.222222222,0.097315436,0.272452069,0.138211586,0,0.7,0.060869565,0.5,0.636363636,phishtank
5.888888889,0.6,0.6,0.069799656,0.6,0.7,0.060869565,0.5,0.541666667,phishtank
6,0.6,0.6,0.064143928,0.6,0.7,0.060869565,0.5,0.705882353,phishtank
5.888888889,0.6,0.6,0.131892487,0.6,0.7,0.060869565,0.5,0.515151515,phishtank
5.666666667,0.6,0.6,0.424408208,0.6,0.7,0.060869565,0.5,0,phishtank
5.333333333,0.6,0.6,0.037239389,0.6,0.3,0.060869565,0.5,0.733333333,phishtank
5.555555556,0.6,0.39556004,0.193523258,0.415891539,0.7,0.017391304,0.5,0.5,phishtank
5.666666667,0.6,0.6,0.047734702,0.6,0.7,0.034782609,0.5,0.666666667,phishtank
5.333333333,0.3098434,0.066599395,0.117197244,0.6,0.7,0.048447205,0.5,0.45,phishtank
6.222222222,0.6,0.6,0.088191281,0.6,0.7,0.332919255,0.5,0.413793103,phishtank
6.111111111,0.6,0.6,0.060747381,0.6,0.7,0.060869565,0.5,0.823529412,phishtank
6.222222222,0.6,0.6,0.090743544,0.6,0.7,0.332919255,0.5,0.413793103,phishtank
6.111111111,0.6,0.6,0.060747381,0.6,0.7,0.060869565,0.5,0.823529412,phishtank
6.222222222,0.097315436,0.272452069,0.164408148,0,0.7,0.060869565,0.5,0.6,phishtank
5.888888889,0.6,0.6,0.07040661,0.6,0.7,0.034782609,0.5,0.666666667,phishtank
6.111111111,0.6,0.6,0.060747381,0.6,0.7,0.060869565,0.5,0.823529412,phishtank
4.555555556,0.6,0.6,0.031795987,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.047259793,0.6,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.031454785,0.6,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.055417374,0.6,0.5,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.6,0.043734657,0.6,0.6,0.060869565,0.5,0,alexatop
5.444444444,0.6,0.6,0.216290629,0.6,0.6,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.6,0.039269804,0.6,0.6,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.036424344,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.029736026,0.6,0.5,0.060869565,0.5,0,alexatop
5.777777778,0.6,0.6,0.440298835,0.6,0.5,0.288198758,0.5,0,alexatop
4.777777778,0.6,0.6,0.072941473,0.6,0.3,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.044476156,0.6,0.3,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.069677608,0.6,0.5,0.060869565,0.5,0,alexatop
4.666666667,0.6,0.6,0.054953283,0.6,0.6,0.01863354,0.5,0,alexatop
4.555555556,0.6,0.6,0.03813129,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.039936824,0.6,0.5,0.060869565,0.5,0,alexatop
5.111111111,0.6,0.6,0.033249948,0.6,0.3,0.6,0.5,0,alexatop
4.777777778,0.6,0.6,0.1114572,0.6,0.3,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.047016831,0.6,0.3,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.050256073,0.6,0.7,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.039611826,0.6,0.3,0.060869565,0.5,0,alexatop
5.111111111,0.097315436,0.272452069,0.079456979,0,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.076690212,0.061142026,0.6,0.6,0.060869565,0.5,0,alexatop
5.222222222,0.6,0.6,0.10023939,0.6,0.7,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.062577863,0.6,0.7,0.003726708,0.5,0,alexatop
4.888888889,0.6,0.6,0.045272753,0.6,0.6,0.060869565,0.5,0,alexatop
5.111111111,0.6,0.6,0.065216506,0.6,0.7,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.046288568,0.6,0.5,0.6,0.5,0,alexatop
4.777777778,0.6,0.6,0.034428243,0.6,0.5,0.058385093,0.5,0,alexatop
4.888888889,0.097315436,0.272452069,0.07607439,0,0.3,0.053416149,0.5,0,alexatop
5,0.6,0.6,0.039044843,0.6,0.7,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.038646892,0.6,0.5,0.060869565,0.5,0,alexatop
5.444444444,0.6,0.6,0.067054517,0.6,0.5,0.6,0.5,0,alexatop
5,0.6,0.6,0.046408897,0.6,0.7,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.049445005,0.039144371,0.78538648,0.3,0.060869565,0.5,0,alexatop
5.111111111,0.6,0.6,0.090004476,0.6,0.6,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.045074427,0.6,0.7,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.039722232,0.6,0.7,0.288198758,0.5,0,alexatop
4.555555556,0.6,0.6,0.070928495,0.6,0.3,0.028571429,0.5,0,alexatop
4.444444444,0.161073826,0.031281534,0.047828802,0.122601732,0.6,0.003726708,0.5,0,alexatop
4.888888889,0.412751678,0.065590313,0.075839992,0.729644717,0.7,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.050884807,0.6,0.5,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.044680995,0.6,0.7,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.094900764,0.6,0.3,0.6,0.5,0,alexatop
4.888888889,0.387024609,0.529767911,0.22132221,0.6,0.6,0.003726708,0.5,0,alexatop
4.777777778,0.6,0.6,0.050336924,0.6,0.5,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.27346115,0.047031982,0.6,0.7,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.030560617,0.6,0.5,0.6,0.5,0,alexatop
5.111111111,0.6,0.27346115,0.07309256,0.6,0.7,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.6,0.034491197,0.6,0.6,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.045070755,0.6,0.5,0.060869565,0.5,0,alexatop
4.111111111,0.3098434,0.066599395,0.05374345,0.6,0.3,0.060869565,0.5,0,alexatop
5.555555556,0.6,0.6,0.038700013,0.6,0.7,0.6,0.5,0,alexatop
4.888888889,0.6,0.6,0.113405581,0.6,0.5,0.034782609,0.5,0,alexatop
4.777777778,0.6,0.6,0.03376513,0.6,0.5,0.060869565,0.5,0,alexatop
4.222222222,0.6,0.6,0.03762153,0.6,0,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.120080727,0.032269083,0.6,0.7,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.049519096,0.6,0.5,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.6,0.038792549,0.6,0.6,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.030659132,0.6,0.7,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.052568166,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.049186083,0.6,0.5,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.047998887,0.6,0.7,0.060869565,0.5,0,alexatop
4.444444444,0.6,0.6,0.03093252,0.6,0.3,0.034782609,0.5,0,alexatop
4.555555556,0.6,0.6,0.041570571,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.033182529,0.6,0.5,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.037102294,0.6,0.3,0.060869565,0.5,0,alexatop
5.222222222,0.6,0.6,0.158367475,0.6,0.6,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.054743954,0.6,0.5,0.6,0.5,0,alexatop
5.333333333,0.6,0.6,0.034845906,0.6,0.5,0.6,0.5,0,alexatop
5.444444444,0.6,0.6,0.47914868,0.6,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.096063119,0.6,0.3,0.060869565,0.5,0,alexatop
5.555555556,0.6,0.6,0.02377253,0.6,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.099560826,0.6,0.3,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.038889434,0.6,0.7,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.080500018,0.6,0.3,0.6,0.5,0,alexatop
5.444444444,0.6,0.6,0.244744146,0.6,0.6,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.043269282,0.6,0.7,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.112782531,0.6,0.5,0.060869565,0.5,0,alexatop
5.444444444,0.6,0.6,0.068996378,0.6,0.5,0.6,0.5,0,alexatop
5.111111111,0.6,0.6,0.031168028,0.6,0.5,0.288198758,0.5,0,alexatop
4.555555556,0.6,0.6,0.025493783,0.6,0.3,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.049445005,0.039090948,0.78538648,0.7,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.046144662,0.6,0.7,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.049445005,0.098810425,0.78538648,0.5,0.060869565,0.5,0,alexatop
4.333333333,0.6,0.39556004,0.051499682,0.415891539,0.3,0.060869565,0.5,0,alexatop
4.666666667,0.6,0.6,0.034041214,0.6,0.5,0.034782609,0.5,0,alexatop
4.888888889,0.6,0.6,0.058406634,0.6,0.5,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.05229321,0.6,0.3,0.060869565,0.5,0,alexatop
5.222222222,0.6,0.6,0.058588121,0.122601732,0.7,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.043751165,0.6,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.04641872,0.6,0.5,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.200807265,0.051041879,0.6,0.5,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.39556004,0.029920005,0.415891539,0.5,0.060869565,0.5,0,alexatop
5.111111111,0.6,0.049445005,0.038808403,0.78538648,0.5,0.060869565,0.5,0,alexatop
4.333333333,0.6,0.6,0.044951319,0.6,0.1,0.060869565,0.5,0,alexatop
5.222222222,0.6,0.6,0.027525686,0.6,0.5,0.002484472,0.5,0,alexatop
4.555555556,0.6,0.6,0.029178715,0.6,0.3,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.039273831,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.097315436,0.272452069,0.060653543,0,0.3,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.090182696,0.6,0.5,0.058385093,0.5,0,alexatop
4.555555556,0.6,0.6,0.039019755,0.6,0.3,0.060869565,0.5,0,alexatop
5.222222222,0.6,0.6,0.076740879,0.6,0.3,0.002484472,0.5,0,alexatop
5.111111111,0.6,0.6,0.079858439,0.6,0.6,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.035623104,0.6,0.3,0.060869565,0.5,0,alexatop
5.444444444,0.6,0.6,0.068773039,0.6,0.5,0.6,0.5,0,alexatop
5.222222222,0.6,0.6,0.02889011,0.6,0.6,0.288198758,0.5,0,alexatop
4.777777778,0.6,0.6,0.046308711,0.6,0.5,0.060869565,0.5,0,alexatop
5.555555556,0.6,0.6,0.220581595,0.6,0.7,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.043245954,0.6,0.3,0.060869565,0.5,0,alexatop
6,0.6,0.6,0.022535326,0.6,0.5,0.002484472,0.5,0,alexatop
4.555555556,0.6,0.6,0.048307311,0.6,0.3,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.037599602,0.6,0.7,0.058385093,0.5,0,alexatop
5,0.6,0.6,0.039903086,0.6,0.7,0.060869565,0.5,0,alexatop
5.222222222,0.6,0.6,0.02544773,0.6,0.5,0.001242236,0.5,0,alexatop
5.333333333,0.6,0.6,0.031532516,0.6,0.5,0.6,0.5,0,alexatop
4.222222222,0.412751678,0.065590313,0.031737443,0.729644717,0.3,0.060869565,0.5,0,alexatop
4.666666667,0.6,0.162462159,0.03713454,0.596933601,0.7,0.060869565,0.5,0,alexatop
4.333333333,0.6,0.39556004,0.043131841,0.415891539,0.3,0.060869565,0.5,0,alexatop
4.222222222,0.6,0.6,0.027900521,0.6,0.3,0.017391304,0.5,0,alexatop
4.444444444,0.6,0.6,0.039680215,0.6,0.5,0.01242236,0.5,0,alexatop
4.666666667,0.6,0.120080727,0.049409752,0.6,0.6,0.060869565,0.5,0,alexatop
4.888888889,0.097315436,0.272452069,0.086443518,0,0.3,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.166625853,0.6,0.6,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.16851665,0.049164716,0.6,0.5,0.060869565,0.5,0,alexatop
4.888888889,0.412751678,0.065590313,0.098429426,0.729644717,0.7,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.6,0.03125862,0.6,0.6,0.060869565,0.5,0,alexatop
4.666666667,0.6,0.6,0.02817736,0.6,0.5,0.034782609,0.5,0,alexatop
4.777777778,0.097315436,0.272452069,0.031695716,0,0.6,0.01863354,0.5,0,alexatop
4.777777778,0.6,0.6,0.048398916,0.6,0.5,0.060869565,0.5,0,alexatop
5.222222222,0.097315436,0.272452069,0.07103406,0,0.6,0.060869565,0.5,0,alexatop
5.111111111,0.6,0.6,0.051346144,0.6,0.3,0.6,0.5,0,alexatop
4.111111111,0.6,0.39556004,0.040509857,0.415891539,0.1,0.060869565,0.5,0,alexatop
4.333333333,0.3098434,0.066599395,0.049728973,0.6,0.5,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.040713404,0.6,0.5,0.6,0.5,0,alexatop
4.444444444,0.6,0.280524723,0.033290568,0.6,0.3,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.034540951,0.6,0.5,0.01863354,0.5,0,alexatop
4.666666667,0.6,0.6,0.044532245,0.6,0.5,0.034782609,0.5,0,alexatop
4.888888889,0.6,0.6,0.038124632,0.6,0.6,0.060869565,0.5,0,alexatop
5.444444444,0.6,0.6,0.051526268,0.6,0.7,0,0.5,0,alexatop
5.333333333,0.6,0.6,0.36435707,0.6,0.5,0.060869565,0.5,0,alexatop
5.111111111,0.6,0.6,0.035031649,0.6,0.3,0.6,0.5,0,alexatop
5.333333333,0.6,0.6,0.040343208,0.6,0.5,0.6,0.5,0,alexatop
4.777777778,0.097315436,0.272452069,0.058213075,0,0.3,0.058385093,0.5,0,alexatop
5.111111111,0.097315436,0.272452069,0.051765959,0,0.7,0.060869565,0.5,0,alexatop
4.666666667,0.6,0.6,0.067036308,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.043018352,0.6,0.5,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.045683822,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.033311653,0.6,0.5,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.027811394,0.6,0.7,0.058385093,0.5,0,alexatop
5.444444444,0.6,0.6,0.034069347,0.6,0.6,0.6,0.5,0,alexatop
5.111111111,0.6,0.049445005,0.055350327,0.78538648,0.5,0.060869565,0.5,0,alexatop
4.333333333,0.6,0.16851665,0.048046118,0.6,0.3,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.6,0.03963453,0.6,0.6,0.060869565,0.5,0,alexatop
5.111111111,0.097315436,0.272452069,0.056517548,0,0.5,0.093167702,0.5,0,alexatop
5,0.097315436,0.272452069,0.142321211,0,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.037891277,0.6,0.5,0.058385093,0.5,0,alexatop
5.333333333,0.6,0.6,0.044240448,0.6,0.5,0.6,0.5,0,alexatop
5,0.097315436,0.272452069,0.048163596,0,0.6,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.168353574,0.6,0.3,0.060869565,0.5,0,alexatop
